dateTime,discharge_cms,MovingAverage_dis_cms
2019-12-28T06:00:00Z,3.086536323,3.1344571409999995
2019-12-28T06:30:00Z,3.482972181,3.0627937358999997
2019-12-28T07:00:00Z,3.313071099,3.0736848309
2019-12-28T07:30:00Z,2.6646153026999997,3.1041798969
2019-12-28T08:00:00Z,2.8288530153,3.1063581159
2019-12-28T08:30:00Z,3.171486864,3.1934868758999997
2019-12-28T09:00:00Z,3.256437405,3.2370512558999995
2019-12-28T09:30:00Z,2.4947142206999997,3.2893285119
2019-12-28T10:00:00Z,2.973268935,3.3002196069
2019-12-28T10:30:00Z,3.454655334,3.2030710394999997
2019-12-28T11:00:00Z,3.482972181,3.0985165275
2019-12-28T11:30:00Z,4.134259662,3.0736848309
2019-12-28T12:00:00Z,3.737823804,3.1085363348999997
2019-12-28T12:30:00Z,3.7661406509999997,3.1412096199
2019-12-28T13:00:00Z,3.624556416,3.1202987175
2019-12-28T13:30:00Z,2.0501397228,3.1660413165
2019-12-28T14:00:00Z,1.3054066467,3.1150709919
2019-12-28T14:30:00Z,2.5060409595,2.9747936882999997
2019-12-28T15:00:00Z,3.624556416,2.8118629071
2019-12-28T15:30:00Z,3.6811901099999997,2.7617638701
2019-12-28T16:00:00Z,2.2228724895,2.7421598991
2019-12-28T16:30:00Z,3.567922722,2.6985955191
2019-12-28T17:00:00Z,2.7920411142,2.7552292131
2019-12-28T17:30:00Z,1.6593672342,2.8944174071999997
2019-12-28T18:00:00Z,2.0161595064,2.9434273347
2019-12-28T18:30:00Z,3.086536323,2.8911500787
2019-12-28T19:00:00Z,3.5112890279999998,2.8715461076999995
2019-12-28T19:30:00Z,3.058219476,2.9793679482
2019-12-28T20:00:00Z,2.7863777448000002,2.9358035682
2019-12-28T20:30:00Z,3.11485317,2.9671699218
2019-12-28T21:00:00Z,3.143170017,3.0791303784
2019-12-28T21:30:00Z,2.944952088,3.1418630856
2019-12-28T22:00:00Z,3.4263384869999998,3.1701799326
2019-12-28T22:30:00Z,3.624556416,3.1941403416
2019-12-28T23:00:00Z,3.001585782,3.1810710276
2019-12-28T23:30:00Z,3.199803711,3.188912616
2019-12-29T00:00:00Z,3.11485317,3.1954472729999996
2019-12-29T00:30:00Z,2.8316847,3.236833434
2019-12-29T01:00:00Z,3.454655334,3.293467128
